DateTime,AddedIPs,RemovedIPs
1503516721,1,1
1503517321,4,2
1503517923,54,53
1503518627,0,1
1503519722,0,7
1503520321,3,2
1503520921,27,3
1503521521,0,2
1503521764,0,66
1503522227,4,1
1503523322,2,9
1503523685,104,72
1503525122,1,0
1503525607,61,0
1503525767,10,2
1503526322,3,0
1503526921,0,1
1503527522,45,17
1503528721,17,21
1503529684,11,165
1503530521,10,0
1503531181,14,3
1503531603,96,0
1503531722,1,13
1503532322,2,3
1503532967,5,5
1503533521,0,1
1503534122,1,0
1503535443,49,22
1503536522,6,2
1503536567,0,1
1503537364,1,122
1503537721,3,2
1503538322,1,2
1503538921,2,2
1503539522,2,1
1503540167,4,1
1503541202,74,0
1503541322,5,1
1503542521,1,0
1503543123,70,6
1503543767,1,8
1503545045,4,168
1503545522,1,0
1503546122,13,9
1503546963,95,0
1503547367,8,1
1503547921,3,0
1503548885,4,104
1503549122,1,0
1503549722,3,0
1503550321,0,1
1503550810,77,0
1503550921,1,0
1503550968,0,4
1503552122,3,1
1503552721,1,1
1503553322,1,3
1503554644,99,182
1503555122,1,0
1503555722,1,14
1503556562,62,0
1503556922,4,4
1503557522,6,2
1503558121,3,0
1503558168,0,2
1503560404,50,11
1503560522,1,5
1503561121,0,8
1503561722,9,11
1503562323,4,85
1503562922,11,7
1503563521,1,0
1503564121,1,1
1503565368,2,3
1503565921,1,0
1503566402,54,0
1503566522,1,0
1503567121,0,10
1503567721,1,4
1503568323,37,40
1503568922,3,7
1503568968,0,2
1503569522,5,1
1503571321,1,0
1503572170,60,42
1503572628,1,19
1503573721,1,3
1503574921,8,13
1503576009,49,16
1503576121,5,7
1503576228,0,2
1503576964,17,52
1503577322,2,4
1503577923,66,36
1503578521,5,0
1503578882,12,50
1503579122,0,1
1503579768,2,8
1503580321,0,3
1503580921,2,6
1503581762,53,12
1503582121,1,10
1503582724,12,37
1503583321,1,2
1503583368,0,4
1503584522,1,11
1503585121,0,2
1503585603,68,15
1503585721,9,4
1503587028,0,1
1503587522,0,1
1503588122,17,5
1503588484,0,103
1503588722,0,1
1503589443,74,1
1503590568,2,5
1503591122,3,4
1503591722,1,2
1503592324,50,49
1503593283,4,65
1503593521,6,19
1503594168,3,22
1503594721,3,3
1503595322,2,7
1503596522,6,2
1503597122,71,8
1503597768,1,5
1503598922,2,2
1503599521,0,1
1503600005,0,55
1503600122,2,0
1503600963,68,0
1503601368,4,1
1503601922,1,1
1503602522,7,8
1503603721,2,3
1503604816,61,16
1503604921,0,3
1503605762,0,102
1503606121,1,3
1503607322,1,1
1503607922,0,1
1503608642,70,1
1503609121,0,1
1503609604,0,72
1503609721,0,1
1503610381,0,4
1503610922,12,0
1503611521,4,3
1503612121,6,1
1503612482,49,4
1503612722,0,3
1503613321,2,6
1503613921,2,0
1503614402,45,12
1503614521,8,23
1503615846,5,139
1503616323,77,0
1503616921,3,2
1503618243,76,77
1503618721,0,2
1503619322,0,9
1503619368,1,0
1503619922,0,4
1503620521,2,5
1503621722,0,7
1503622968,3,1
1503623524,36,70
1503624003,0,58
1503624122,9,10
1503624782,1,3
1503625922,82,0
1503626629,2,2
1503627722,1,0
1503628921,1,3
1503629282,62,58
1503629763,1,92
1503630169,1,2
1503631322,3,1
1503631683,85,0
1503632522,3,8
1503633722,8,0
1503634321,1,5
1503634922,1,5
1503635523,61,8
1503636122,1,0
1503636964,0,157
1503637369,0,11
1503637922,0,1
1503638522,0,5
1503639362,90,0
1503639722,2,8
1503640321,35,26
1503640922,1,0
1503641282,62,80
1503642122,1,4
1503642722,3,4
1503643203,118,63
1503643322,3,0
1503644643,1,105
1503645122,0,1
1503645721,1,1
1503647042,60,2
1503647521,2,1
1503648122,5,2
1503649322,3,16
1503649921,1,0
1503650404,47,41
1503650521,0,11
1503651769,0,4
1503652802,0,63
1503652922,7,4
1503654122,11,10
1503654722,82,0
1503655369,3,0
1503655921,1,0
1503656644,52,51
1503657122,2,4
1503657722,1,1
1503658084,57,48
1503658563,0,50
1503658969,5,1
1503659521,2,8
1503660122,4,8
1503660483,50,0
1503660722,0,1
1503661322,0,3
1503661922,0,1
1503662412,48,47
1503662522,4,0
1503662569,1,3
1503663121,17,18
1503663722,1,0
1503664323,73,30
1503664921,9,3
1503665521,2,5
1503665765,0,82
1503666169,1,4
1503666722,5,2
1503667321,0,2
1503668162,69,0
1503668522,5,2
1503669613,0,62
1503669721,3,11
1503669829,0,2
1503670921,9,12
1503671522,1,0
1503672242,66,8
1503673321,2,0
1503673922,3,1
1503674522,7,0
1503675721,4,6
1503676322,2,0
1503676969,9,0
1503677523,1,46
1503678002,56,0
1503678122,0,4
1503679443,10,62
1503679922,58,1
1503680522,8,5
1503681122,0,1
1503681362,1,50
1503681722,1,13
1503682321,2,0
1503682921,1,3
1503683763,57,0
1503684230,10,3
1503685322,8,3
1503686522,0,4
1503687123,0,66
1503687608,62,0
1503687722,1,0
1503687770,0,1
1503688321,2,0
1503689045,1,50
1503689523,44,0
1503690122,2,0
1503691443,62,46
1503692521,1,8
1503692885,0,54
1503693362,43,2
1503693721,5,0
1503694323,1,1
1503694970,8,3
1503695522,9,0
1503696121,3,1
1503696723,0,88
1503697204,56,0
1503697321,0,5
1503698570,3,3
1503699123,1,55
1503699721,2,0
1503700322,4,0
1503700564,55,0
1503701043,40,56
1503701522,1,0
1503702722,6,8
1503703322,3,4
1503703981,16,0
1503704522,13,14
1503704883,77,56
1503705121,1,0
1503705770,4,2
1503706921,5,2
1503708724,50,68
1503709372,10,4
1503709921,6,0
1503711121,1,0
1503711721,3,5
1503712564,73,127
1503712971,3,3
1503714121,5,1
1503714722,1,1
1503715322,3,1
1503715921,0,2
1503716405,70,0
1503716570,1,6
1503717122,4,1
1503717722,0,1
1503718324,79,77
1503718921,4,4
1503720243,4,109
1503720721,2,1
1503721322,1,0
1503721922,2,0
1503722162,61,0
1503722521,4,0
1503723722,3,3
1503723770,1,4
1503724321,2,2
1503724921,4,0
1503725522,30,6
1503726004,66,125
1503726121,7,0
1503727430,0,2
1503727921,0,10
1503728521,1,7
1503729181,3,0
1503729842,50,2
1503730922,2,8
1503731521,3,0
1503732121,2,1
1503732721,0,1
1503733321,2,4
1503733683,43,73
1503733922,4,0
1503734570,5,1
1503735721,4,2
1503736321,0,2
1503736922,2,0
1503737522,46,0
1503738122,6,6
1503739444,4,47
1503740522,1,0
1503741771,7,3
1503742321,0,2
1503742922,2,4
1503743283,53,0
1503744122,1,0
1503745210,57,94
1503745370,7,2
1503745921,5,0
1503747122,57,0
1503747721,2,1
1503749042,60,54
1503749522,3,1
