DateTime,Entries,UniqueIPs
1503464182,72947,85259
1503465152,72987,85306
1503466094,72987,85308
1503467068,72962,85287
1503468036,72947,85267
1503468973,72953,85275
1503469963,72925,85244
1503470912,72900,85214
1503471863,72894,85207
1503472827,72892,85202
1503473789,72875,85182
1503474735,72838,85145
1503475725,72818,85125
1503476656,72804,85106
1503477613,72811,85117
1503478603,72800,85105
1503479539,72784,85090
1503480511,72779,85077
1503481465,72743,85039
1503483185,72731,85024
1503484090,72717,85012
1503485058,72708,85006
1503486040,72708,85011
1503486983,72680,84981
1503487954,72686,84971
1503488897,72669,84964
1503489888,72661,84961
1503490865,72637,84936
1503491777,72676,84988
1503492751,72697,85003
1503493709,72665,84963
1503494679,72661,84964
1503495635,72654,84948
1503496860,72671,84973
1503497772,72681,84990
1503498756,72662,84976
1503499693,72649,84961
1503500679,72646,84959
1503501618,72672,85007
1503502580,72681,85028
1503503547,72685,85032
1503504514,72709,85066
1503505454,72702,85063
1503506439,72701,85072
1503507392,72723,85099
1503508345,72719,85092
1503509321,72677,85022
1503510272,72686,85024
1503511217,72751,85099
1503512205,72790,85143
1503513135,72831,85182
1503514111,72809,85152
1503515065,72762,85088
1503516020,72784,85119
1503516985,72773,85099
1503517955,72758,85066
1503518910,72724,85035
1503519889,72657,84943
1503520827,72667,84957
1503521791,72623,84905
1503522749,72597,84871
1503523708,72589,84858
1503524673,72616,84887
1503525650,72701,84999
1503526572,72758,85065
1503527558,72820,85171
1503529260,72839,85145
1503530172,72853,85157
1503531133,72847,85152
1503532124,72846,85146
1503533068,72886,85176
1503534039,72881,85166
1503534974,72873,85166
1503535959,72906,85207
1503536909,72937,85238
1503537855,72989,85297
1503538812,73009,85319
1503539791,73030,85339
1503540754,72970,85271
1503541693,72971,85274
1503542669,72980,85287
1503543642,72966,85273
1503544575,72970,85287
1503545566,72980,85300
1503546497,72985,85310
1503547492,72994,85316
1503548435,72986,85318
1503549376,72993,85333
1503550360,72987,85333
1503551294,72985,85327
1503552257,72993,85335
1503553230,73017,85360
1503554182,73032,85375
1503555153,73038,85382
1503556091,73063,85416
1503557071,73042,85399
1503558019,73030,85392
1503558996,72958,85310
1503559945,72948,85296
1503560910,72926,85271
1503561866,72937,85278
1503562829,72932,85259
1503564039,72928,85259
1503564988,72944,85276
1503565957,72937,85280
1503566894,72948,85299
1503567867,72921,85270
1503568837,72901,85249
1503569776,72874,85235
1503570780,72845,85216
1503571695,72821,85184
1503572671,72809,85175
1503573620,72796,85159
1503574584,72791,85155
1503575556,72787,85145
1503576492,72776,85133
1503577468,72802,85150
1503578412,72798,85136
1503579391,72792,85133
1503580352,72801,85141
1503581307,72804,85149
1503582260,72822,85164
1503583216,72803,85130
1503584204,72800,85121
1503585138,72783,85103
1503586117,72844,85176
1503587085,72819,85127
1503588016,72801,85113
1503588974,72801,85120
1503589965,72788,85107
1503590914,72783,85106
1503591854,72787,85114
1503592833,72793,85113
1503593795,72772,85071
1503594750,72780,85087
1503595694,72804,85107
1503596681,72826,85125
1503597643,72831,85138
1503598568,72888,85200
1503599555,72850,85134
1503600493,72901,85195
1503601484,72927,85223
1503602416,72966,85267
1503603376,72958,85251
1503604356,72897,85186
1503605295,72937,85234
1503606254,72946,85244
1503607213,72969,85279
1503608181,72967,85266
1503609138,72953,85237
1503610089,72975,85258
1503611054,72958,85243
1503612026,72966,85262
1503613409,72921,85175
1503614418,72957,85222
1503615902,72977,85249
1503616835,72993,85260
1503617777,72973,85234
1503618740,73018,85279
1503619717,73031,85302
1503620653,73064,85335
1503621625,73078,85349
1503622598,73087,85365
1503623538,73108,85386
1503624516,73148,85424
1503625454,73170,85433
1503626415,73159,85419
1503627395,73168,85422
1503628354,73171,85416
1503629311,73200,85445
1503630268,73202,85451
1503631222,73196,85452
1503632199,73185,85438
1503633134,73180,85436
1503634109,73177,85440
1503635081,73170,85438
1503636013,73172,85429
1503637008,73149,85398
1503637938,73115,85355
1503638915,73109,85339
1503639878,73077,85293
1503640830,73055,85263
1503641791,73046,85256
1503642746,73039,85239
1503643697,72989,85186
1503644674,73053,85257
1503645632,73078,85279
1503646581,73065,85258
1503647558,73047,85251
1503648494,73028,85229
1503649456,73026,85219
1503650436,73015,85206
1503651371,73003,85194
1503652352,73008,85188
1503653310,73007,85191
1503654262,73003,85171
1503655235,73020,85187
1503656175,73019,85180
1503657157,73023,85179
1503658101,73014,85165
1503659076,73021,85171
1503660040,73034,85190
1503660978,73037,85189
1503661966,73022,85170
1503662908,73034,85178
1503663875,73040,85192
1503664832,73041,85198
1503665819,73037,85187
1503666740,73052,85203
1503667712,73063,85216
1503668771,73096,85254
1503669862,73098,85232
1503670840,73103,85243
1503671774,73107,85239
1503672733,73102,85230
1503673721,73082,85204
1503674654,73084,85215
1503675639,73075,85199
1503676575,73049,85170
1503677550,73050,85163
1503678508,73045,85167
1503679477,73059,85194
1503680432,73073,85209
1503681407,73074,85213
1503682336,73069,85216
1503683311,73060,85215
1503684273,73061,85221
1503685246,73044,85197
1503686173,73049,85208
1503687161,73078,85243
1503688109,73080,85234
1503689059,73112,85267
1503690012,73128,85279
1503691004,73107,85252
1503691935,73132,85271
1503692912,73132,85270
1503693853,73130,85264
1503694835,73122,85263
1503695789,73145,85283
1503696747,73149,85285
1503697714,73176,85323
1503698673,73177,85316
1503699618,73232,85389
1503700597,73282,85449
1503701534,73307,85464
1503703029,73327,85484
1503703958,73385,85555
1503704918,73410,85592
1503705873,73435,85617
1503706828,73451,85631
1503707776,73461,85640
1503708771,73463,85639
1503709749,73459,85626
1503710667,73470,85632
1503711617,73447,85602
1503712589,73444,85597
1503713551,73443,85589
1503714499,73447,85594
1503715478,73452,85597
1503716454,73447,85585
1503717399,73431,85567
1503718360,73422,85569
1503719300,73409,85545
1503720297,73428,85562
1503721247,73410,85548
1503722180,73377,85513
1503723153,73363,85482
1503724129,73326,85451
1503725069,73293,85419
1503726025,73259,85388
1503726998,73266,85400
1503727948,73263,85385
1503728917,73255,85370
1503729862,73245,85347
1503730826,73246,85352
1503731804,73229,85342
1503732734,73212,85340
1503733716,73191,85311
1503734665,73171,85280
1503735646,73158,85280
1503736590,73132,85244
1503737538,73183,85313
1503738512,73166,85275
1503739472,73178,85288
1503740412,73198,85314
1503741393,73208,85314
1503742346,73219,85323
1503745239,73210,85312
1503746187,73189,85285
1503747138,73239,85351
1503748111,73213,85313
1503749088,73229,85321
1503750035,73275,85374
1503750997,73281,85383
1503751932,73288,85385
1503752925,73291,85380
1503753852,73312,85405
1503754823,73291,85384
1503755895,73268,85363
1503756990,73353,85464
