DateTime,AddedIPs,RemovedIPs
1502799320,7,15
1502803503,10,1
1502804895,1,0
1502805302,2304,2304
1502806809,12,6
1502810888,8,5
1502811910,1,0
1502814006,7,10
1502816102,256,256
1502816702,0,14592
1502817844,9,9
1502818221,256,256
1502818802,1,0
1502821931,7,10
1502824514,8,10
1502826002,256,256
1502828136,6,6
1502831703,6,9
1502833802,1,1
1502835370,9,2
1502836230,0,256
1502837291,1,0
1502838302,256,256
1502839207,5,6
1502840102,0,2
1502840403,2,0
1502841129,256,256
1502843048,23,2
1502846108,5,5
1502849769,4,14
1502853609,6,19
1502857688,1,7
1502860810,8,6
1502864647,7,13
1502868002,16,12
1502868491,1,0
1502871367,0,1
1502872229,7,2
1502873289,0,1
1502875207,4,4
1502877127,1,0
1502878518,5,5
1502882402,8,9
1502886302,2,4
1502887802,1,0
1502889605,10,7
1502893447,9,4
1502895203,1024,768
1502897102,9,6
1502900405,12,7
1502901019,256,256
1502902802,2048,16640
1502903710,1,3
1502907902,4,5
1502908805,0,1
1502909402,1,0
1502910907,0,2048
1502911503,1,7
1502913055,256,256
1502915418,4,14
1502918408,2,6
1502918703,2,0
1502920502,256,256
1502922488,11,5
1502925610,9,1
1502925902,256,256
1502928303,3,0
1502928602,0,256
1502929446,24,4
1502932556,2,11
1502933293,0,512
1502937028,22,3
1502940005,12,22
1502943847,20,7
1502946912,7,6
1502950802,5,6
1502954414,3,9
1502954703,1,0
1502958246,7,9
1502961311,16,6
1502965202,2,6
1502965823,0,1
1502966102,1,0
1502968805,8,11
1502970725,0,1
1502971802,1,0
1502972108,8,8
1502976003,7,3
1502978102,768,768
1502979610,7,3
1502980202,1,0
1502980502,255,256
1502981767,256,255
1502982923,8,3
1502984402,255,256
1502986802,6,8
1502989502,2304,30976
1502990646,6,10
1502994002,6,6
1502994902,256,256
1502997318,4,11
1503001202,8,8
1503004519,5,8
1503006248,257,256
1503008702,7,1
1503012011,6,5
1503013929,256,0
1503014702,0,5
1503015314,256,256
1503015849,28,6
1503019202,5,4
1503022802,4,10
1503026409,8,23
1503026702,1,0
1503030002,6,3
1503033602,7,5
1503037824,5,6
1503039002,1,0
1503040203,0,2
1503040807,8,7
1503044647,4,10
1503045604,1,1
1503047737,2,11
1503052231,10,10
1503055206,15,6
1503059057,6,4
1503062148,9,3
1503064571,1792,1791
1503066619,3,5
1503068702,0,256
1503069607,8,7
1503070202,0,1
1503070802,256,256
1503071979,256,256
1503073448,11,9
1503075446,256,28928
1503076802,3,11
1503079450,256,256
1503080402,11,9
1503083736,4,7
1503085449,256,256
1503086703,0,256
1503087902,5,10
1503091209,7,10
1503093902,512,256
1503094535,15,5
1503097503,256,512
1503098165,4,1
1503101287,0,6
1503102002,23,3
1503105309,0,1
1503105385,7,11
1503109831,2,14
1503111902,2,0
1503112808,4,11
1503116648,7,17
1503120002,16,12
1503123602,11,5
1503125290,1,1
1503127208,12,3
1503129127,1,0
1503131291,12,4
1503134140,4,4
1503137772,2,4
1503141345,5,7
1503144947,6,11
1503148807,16,9
1503152646,6,8
1503155777,8,6
1503156602,0,2
1503156902,2,0
