DateTime,Entries,UniqueIPs
1501305411,3659,3659
1501307208,2655,2655
1501309006,2654,2654
1501316207,2652,2652
1501319805,2651,2651
1501323400,2655,2655
1501330601,2653,2653
1501337814,2656,2656
1501341409,2657,2657
1501345003,2653,2653
1501352204,2655,2655
1501359410,2652,2652
1501366599,2652,2652
1501373801,2653,2653
1501381007,2645,2645
1501388234,2648,2648
1501391811,2647,2647
1501395405,2649,2649
1501397203,2650,2650
1501402602,2646,2646
1501409801,2648,2648
1501417010,2643,2643
1501424206,2643,2643
1501426004,2629,2629
1501427799,2628,2628
1501431400,2623,2623
1501435001,2624,2624
1501438602,2621,2621
1501445807,2619,2619
1501452996,2621,2621
1501460200,2622,2622
1501467404,2620,2620
1501471902,2614,2614
1501474631,2616,2616
1501481806,2612,2612
1501488999,2605,2605
1501492599,2605,2605
1501496198,2607,2607
1501503401,2603,2603
1501510597,2603,2603
1501514205,2604,2604
1501517799,2602,2602
1501525002,2598,2598
1501528597,2599,2599
1501532203,2600,2600
1501539402,2603,2603
1501546604,2607,2607
1501548403,2603,2603
1501553806,2612,2612
1501561027,2612,2612
1501568203,2609,2609
1501575399,2608,2608
1501582605,2610,2610
1501589804,2610,2610
1501597003,2609,2609
1501602404,2608,2608
1501604206,2607,2607
1501612304,2608,2608
1501618614,2608,2608
1501625806,2611,2611
1501632127,2610,2610
1501633002,2615,2615
1501640204,2614,2614
1501647438,2616,2616
1501651000,2617,2617
1501654599,2618,2618
1501658204,2619,2619
1501661801,2621,2621
1501668996,2620,2620
1501676201,2617,2617
1501683405,2615,2615
1501686999,2616,2616
1501690605,2620,2620
1501697800,2621,2621
1501705002,2624,2624
1501711314,1612,1612
1501712201,1614,1614
1501719399,1614,1614
1501721197,1612,1612
1501726600,1605,1605
1501733837,1609,1609
1501741005,1608,1608
1501748205,1609,1609
1501755406,1611,1611
1501762601,1609,1609
1501769797,1610,1610
1501774311,1609,1609
1501776997,1606,1606
1501780595,1605,1605
1501784203,1603,1603
1501791395,1603,1603
1501798601,1601,1601
1501805806,1600,1600
1501807598,1599,1599
1501810300,1598,1598
1501813000,1600,1600
1501821095,1602,1602
1501827402,1600,1600
1501834594,1600,1600
1501841801,1598,1598
1501849003,1601,1601
1501856201,1600,1600
1501860700,1599,1599
1501863403,1599,1599
1501867897,1598,1598
1501870618,3478,3478
1501874205,3542,3542
1501877805,3543,3543
1501878714,3541,3541
1501881403,3718,3718
1501885008,3715,3715
1501892208,3717,3717
1501895809,3716,3716
1501899403,3713,3713
1501903910,3712,3712
1501906633,3712,3712
1501911108,4191,4191
1501913827,4190,4190
1501921034,4194,4194
1501928236,4191,4191
1501935437,4189,4189
1501942637,4189,4189
1501949836,4188,4188
1501955233,4187,4187
1501957038,4191,4191
1501959764,5074,5074
1501964261,5073,5073
1501971447,5072,5072
1501978651,5070,5070
1501985853,5065,5065
1501993085,5068,5068
1502000242,5068,5068
1502005653,5067,5067
1502007443,5069,5069
1502014649,5064,5064
1502021845,5069,5069
1502029044,5062,5062
1502030847,5061,5061
1502032650,5061,5061
1502036253,5063,5063
1502039847,5062,5062
1502043441,5060,5060
